"","FACILITYID","NAME","ADDRESS","CITY","STATE","ZIP","ZIP4","TELEPHONE","TYPE","STATUS","POPULATION","COUNTY","COUNTYFIPS","COUNTRY","NAICS_CODE","NAICS_DESC","SOURCE","SOURCEDATE","VAL_METHOD","VAL_DATE","WEBSITE","SECURELVL","CAPACITY","SHAPE_Leng","GlobalID","CreationDa","Creator","EditDate","Editor","SHAPE_Le_1","SHAPE_Area","intersection","HUC","elevation","elev_units","LONGITUDE","LATITUDE","INDEX_CARCERAL","GEOID","URBAN","REGION"
"1286","10000970","EAST BATON ROUGE PRISON","2867 BRIG. GENERAL ISAAC SMITH AVE","SCOTLANDVILLE","LA","70807","-999","(225) 355-3311","COUNTY","OPEN",1594,"EAST BATON ROUGE","22033","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.ebrso.org/WHO-WE-ARE/Divisions/Parish-Prison",2018-03-15,"IMAGERY/OTHER",2019-12-16,"https://www.ebrso.org/WHO-WE-ARE/Divisions/Parish-Prison","NOT AVAILABLE",1690,0.0143008416496,"{13D19A2F-6626-47CB-A726-CED4341079A8}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1671.16021094509,8.819954691e-06,63144,"080702010402",20.49,"meters",-91.1636867567287,30.5342770766226,1389,220330031047010,"URBAN","WEST SOUTH CENTRAL"
"1287","10001558","BROCKBRIDGE CORRECTIONAL FACILITY","7930 BROCK BRIDGE RD","JESSUP","MD","20794","-999","(410) 799-1363","STATE","OPEN",660,"ANNE ARUNDEL","24003","USA","922140","CORRECTIONAL INSTITUTIONS","http://dpscs.maryland.gov/publicinfo/publications/annuals.shtml#doc",2016-06-30,"IMAGERY/OTHER",2019-12-16,"http://www.dpscs.state.md.us/locations/bcf.shtml","MINIMUM",536,0.00760585842012,"{0E575389-57A8-4282-ACDB-7B04633DBFB6}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",989.515556435787,3.766273891e-06,59449,"020600060202",68.22,"meters",-76.7746375922702,39.1351931862739,1390,240037404001001,"URBAN","SOUTH ATLANTIC"
"1288","10001752","PASQUOTANK CORRECTIONAL INSTITUTION","527 COMMERCE DR","ELIZABETH CITY","NC","27906","-999","(252) 331-4881","STATE","OPEN",679,"PASQUOTANK","37139","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Pasquotank-Correctional-Institution",2017-10-31,"IMAGERY/OTHER",2020-02-13,"https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Pasquotank-Correctional-Institution","CLOSE",896,0.012286551474,"{4F2223E2-41BE-455F-B211-D99B1C79C60E}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1511.97550927345,9.698970655e-06,89748,"030102050704",4.74,"meters",-76.310738748204,36.3606735388271,1391,371399605022004,"RURAL","SOUTH ATLANTIC"
"1289","10005465","CRAIG COUNTY JAIL","210 W DELAWARE AVE","VINITA","OK","74301","-999","(918) 256-6466","COUNTY","OPEN",NA,"CRAIG","40035","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.oklahomasheriffs.org/app/web/sheriff/county",2016-03-07,"IMAGERY/OTHER",2020-01-21,"NOT AVAILABLE","NOT AVAILABLE",-999,0.00197879882811,"{FFF03C5A-2E26-48F6-A08E-E992C5628A7E}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",245.420327507765,1.8541912e-07,71349,"110702090206",212.59,"meters",-95.1578710982342,36.6366542953052,1394,400353734002024,"URBAN","WEST SOUTH CENTRAL"
"1290","10005472","CREEK COUNTY CRIMINAL JUSTICE CENTER","9175 RIDGEVIEW ST","SAPULPA","OK","74131","-999","NOT AVAILABLE","COUNTY","OPEN",221,"CREEK","40037","USA","922140","CORRECTIONAL INSTITUTIONS","http://creekcountysheriff.com/",2018-04-13,"IMAGERY/OTHER",2020-01-21,"http://creekcountysheriff.com/","NOT AVAILABLE",-999,0.00353197072333,"{71E1C684-C532-44E6-B053-B9C902A002A2}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",432.277842723829,7.71396009e-07,19487,"111101010110",222.36,"meters",-96.0948539310503,36.0295759002086,1395,400370201021056,"URBAN","WEST SOUTH CENTRAL"
"1291","10002749","TARRANT COUNTY JAIL - BELKNAP","350 W BELKNAP","FORT WORTH","TX","76102","-999","NOT AVAILABLE","COUNTY","OPEN",726,"TARRANT","48439","USA","922140","CORRECTIONAL INSTITUTIONS","https://texasjailproject.org/list_of_county_jails/, https://www.tarrantcounty.com/en/facilities-management/building-services/downtown-buildings/350-W-Belknap-Building.html",2018-05-01,"IMAGERY/OTHER",2020-03-04,"NOT AVAILABLE","NOT AVAILABLE",1100,0.00199355224598,"{0DA677A1-9B01-436F-B82D-A76B32E0DEAE}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",243.805652605294,2.21651563e-07,96513,"120301020501",187.44,"meters",-97.3357374954162,32.7571068602181,1397,484391232002048,"URBAN","WEST SOUTH CENTRAL"
"1292","10000053","WYOMING HONOR CONSERVATION CAMP AND BOOT CAMP","40 PIPPIN RD","NEWCASTLE","WY","82701","-999","(307) 746-4436","STATE","OPEN",296,"WESTON","56045","USA","922140","CORRECTIONAL INSTITUTIONS","http://corrections.wyo.gov/home/institutions/whcc",2017-06-27,"IMAGERY/OTHER",2020-03-03,"http://corrections.wyo.gov/home/institutions/whcc","CLOSE",311,0.0132544126786,"{F07FCEA4-DF9C-46DE-856B-38BFCD686C18}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1747.24617748526,8.145972055e-06,73162,"101201070304",1490.73,"meters",-104.186790122537,43.8773716349505,1398,560459511002666,"RURAL","MOUNTAIN"
"1293","10002359","CENTRAL MARYLAND CORRECTIONAL FACILITY","7301 BUTTERCUP RD","SYKESVILLE","MD","21784","-999","(410) 781-4444","STATE","OPEN",497,"CARROLL","24013","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.dpscs.state.md.us/locations/cmcf.shtml",2016-06-30,"IMAGERY/OTHER",2019-12-16,"http://www.dpscs.state.md.us/locations/cmcf.shtml","MINIMUM",475,0.0103624053661,"{3713E868-1119-47EF-9DDE-DA9D617639AC}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1291.54469312756,5.658596542e-06,64291,"020600031004",161.33,"meters",-76.9556899416739,39.3725144991029,1399,240135052032014,"RURAL","SOUTH ATLANTIC"
"1294","10001088","POLK COUNTY JUVENILE DETENTION CENTER","1548 HULL AVENUE","DES MOINES","IA","50316","-999","(515) 286-3344","COUNTY","OPEN",NA,"POLK","19153","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.polkcountyiowa.gov/cfys/services/youth-services-juvenile-detention-center/",2018-02-28,"IMAGERY/OTHER",2019-12-11,"https://www.polkcountyiowa.gov/cfys/services/youth-services-juvenile-detention-center/","JUVENILE",-999,0.00656866112248,"{8A189335-CB46-4EA0-A66E-D3A8BE43359C}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",891.36291395822,2.45700829e-06,84892,"071000080103",254.66,"meters",-93.5951470923089,41.6247452502484,1400,191530003001016,"URBAN","WEST NORTH CENTRAL"
"1295","10003759","WILDWOOD CORRECTIONAL CENTER","10 CHUGACH AVENUE","KENAI","AK","99611","7098","(907) 260-7200","STATE","OPEN",275,"KENAI PENINSULA","02122","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.correct.state.ak.us/administrative-services/research-records, http://www.correct.state.ak.us/institutions",2016-06-30,"IMAGERY/OTHER",2019-11-06,"http://www.correct.state.ak.us/institutions","MEDIUM",264,0.00354992980876,"{DF33FA63-E067-4811-8856-9F8B430018D1}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",605.008101338956,3.95081331e-07,36366,"190203021809",31.22,"meters",-151.300566309925,60.5846652231579,1401,21220002003030,"RURAL","PACIFIC"
"1296","10002781","TAYLOR COUNTY JUVENILE DETENTION CENTER","889 S 25TH ST","ABILENE","TX","79602","-999","(325) 691-7462","COUNTY","OPEN",NA,"TAYLOR","48441","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.taylorcountytexas.org/520/Juvenile-Detention-Center",2018-05-01,"IMAGERY/OTHER",2020-03-04,"NOT AVAILABLE","JUVENILE",22,0.00456498560908,"{13A358D1-5E1F-4842-B28F-BF4207E1EF32}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",552.975516209513,8.10723965e-07,96045,"120601020708",525.44,"meters",-99.7331795882456,32.4182563766199,1402,484410122001008,"URBAN","WEST SOUTH CENTRAL"
"1297","10001753","PASQUOTANK C.I. MINIMUM SECURITY UNIT","527 COMMERCE DR","ELIZABETH CITY","NC","27906","-999","(252) 331-4881","STATE","OPEN",NA,"PASQUOTANK","37139","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Pasquotank-Correctional-Institution",2017-12-12,"IMAGERY/OTHER",2020-02-13,"https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Pasquotank-Correctional-Institution","MINIMUM",256,0.00438000580411,"{46CB800F-C623-4992-A5BC-9EAAED975C31}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",539.07324382873,1.077049777e-06,89774,"030102050706",4.79,"meters",-76.3124750214395,36.3568587875011,1403,371399605022004,"RURAL","SOUTH ATLANTIC"
"1298","10002364","PATUXENT INSTITUTION","7555 WATERLOO RD","JESSUP","MD","20794","-999","(410) 799-3400","STATE","OPEN",915,"HOWARD","24027","USA","922140","CORRECTIONAL INSTITUTIONS","http://dpscs.maryland.gov/publicinfo/publications/annuals.shtml#doc, http://dpscs.maryland.gov/publicinfo/publications/pdfs/pax_annual_report_2013.pdf",2014-04-01,"IMAGERY/OTHER",2019-12-16,"http://www.dpscs.state.md.us/locations/pat.shtml","MAXIMUM",1113,0.0152773995656,"{EB86F19C-1308-420E-8C14-6F6F4EBBC475}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1871.31202532552,1.285279735e-05,64293,"020600031102",78.72,"meters",-76.7780723029742,39.1646364558214,1404,240276012032025,"URBAN","SOUTH ATLANTIC"
"1299","10005573","HENLEY YOUNG JUVENILE JUSTICE CENTER","940 EAST MCDOWELL ROAD","JACKSON","MS","39204","-999","(601) 985-3000","COUNTY","OPEN",NA,"HINDS","28049","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.hindscountyms.com/departments/henley-young-juvenile-justice-center",2018-03-28,"IMAGERY/OTHER",2020-01-07,"http://www.hindscountyms.com/departments","JUVENILE",84,0.00449324909157,"{07BCF8C2-7B35-4AC7-9B86-EA9CF455C602}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",542.784931687915,7.61645264e-07,62526,"031800020606",106.53,"meters",-90.1982577095997,32.2699135746848,1405,280490030003034,"URBAN","EAST SOUTH CENTRAL"
"1300","10004011","OCEAN COUNTY JAIL","114 HOOPER AVE","TOMS RIVER","NJ","08754","-999","(732) 929-2043","COUNTY","OPEN",NA,"OCEAN","34029","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.co.ocean.nj.us/OC/Corrections/",2016-02-15,"IMAGERY/OTHER",2020-02-04,"http://www.co.ocean.nj.us/OC/Corrections/","MAXIMUM",700,0.00530557699881,"{C6E8A2DB-B61C-408C-88BA-2BB76F902B1C}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",662.683142201034,1.082406815e-06,71444,"020403010306",7.82,"meters",-74.1949027080231,39.9538175121614,1408,340297231001019,"URBAN","MID ATLANTIC"
"1301","10000897","GLENDALE CITY JAIL","131 N ISABEL ST","GLENDALE","CA","91206","-999","(818) 548-3124","LOCAL","OPEN",NA,"LOS ANGELES","06037","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.glendaleca.gov/government/departments/police-department",2018-05-15,"IMAGERY/OTHER",2019-11-25,"https://www.glendaleca.gov/government/departments/police-department/jail-information","MINIMUM",96,0.00397138098612,"{0A60EBB0-FA8B-42F2-9764-0F479E77581C}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",483.431839181633,6.34825175e-07,5771,"180701050210",172.33,"meters",-118.249359034957,34.1473539965621,1409,60373020021007,"URBAN","PACIFIC"
"1302","10003032","HEARTLAND GIRLS RANCH","185 STATE HIGHWAY 9 NORTHEAST","BENSON","MN","56215","-999","(320) 843-4815","LOCAL","OPEN",NA,"SWIFT","27151","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.heartlandgirlsranch.org/",2018-05-22,"IMAGERY/OTHER",2020-01-02,"http://www.heartlandgirlsranch.org/","JUVENILE",70,0.011336021235,"{D7BABFF2-0C12-42FD-A429-C8B58E392BE9}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1565.46236656131,6.00037449e-06,60620,"070200050706",320.62,"meters",-95.5852782510822,45.3239045095427,1410,271519602001000,"RURAL","WEST NORTH CENTRAL"
"1303","10006353","DORSEY RUN CORRECTIONAL FACILITY","2020 TOULSON ROAD","JESSUP","MD","20794","-999","(410) 379-6020","STATE","OPEN",553,"ANNE ARUNDEL","24003","USA","922140","CORRECTIONAL INSTITUTIONS","http://dpscs.maryland.gov/publicinfo/publications/annuals.shtml#doc",2016-06-30,"IMAGERY/OTHER",2019-12-16,"https://www.dpscs.state.md.us/locations/drc.shtml","MINIMUM",480,0.00843795859393,"{22C3CB63-F008-46E0-A574-7F0AE3329DD0}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1003.38123371215,3.246025733e-06,59449,"020600060202",54.03,"meters",-76.777750888465,39.1390299888496,1411,240037404001001,"URBAN","SOUTH ATLANTIC"
"1304","10004226","PENDER CORRECTIONAL INSTITUTION","906 PENDERLEA HWY","BURGAW","NC","28425","-999","(910) 259-8735","STATE","OPEN",747,"PENDER","37141","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Pender-Correctional-Center",2017-10-31,"IMAGERY/OTHER",2020-02-13,"https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Pender-Correctional-Center","MEDIUM",768,0.0141988314925,"{14013133-1864-46B1-A566-0DE08C71D90B}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1708.42804879587,8.79068402e-06,91859,"030300070801",14.9,"meters",-77.9371118621192,34.554710945103,1412,371419204022026,"RURAL","SOUTH ATLANTIC"
"1305","10000421","FRANKLIN COUNTY JAIL","270 STATE RD 65","EASTPOINT","FL","32328","-999","(850) 670-8500","COUNTY","OPEN",61,"FRANKLIN","12037","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.dc.state.fl.us/pub/jails/",2018-02-21,"IMAGERY/OTHER",2019-12-12,"http://www.franklinsheriff.com/","NOT AVAILABLE",-999,0.00297053235543,"{2BB0B607-AD46-4D8A-A289-170FF23C6E15}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",353.740904454061,4.18984972e-07,5250,"031300130503",7.41,"meters",-84.8308863254664,29.7759123755732,1413,120379702001302,"RURAL","SOUTH ATLANTIC"
"1306","10004183","PIEDMONT CORRECTIONAL INSTITUTION","1245 CAMP RD","SALISBURY","NC","28147","-999","(704) 639-7540","STATE","OPEN",961,"ROWAN","37159","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Piedmont-Correctional-Institution",2017-10-31,"IMAGERY/OTHER",2020-02-13,"https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Piedmont-Correctional-Institution","MEDIUM",952,0.0116261206325,"{5323AD4A-E8CA-41C0-9ABB-14F4D2237B55}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1425.89210335407,6.463752188e-06,71351,"030401030101",232.73,"meters",-80.5450782022442,35.6212790693646,1414,371590512011003,"URBAN","SOUTH ATLANTIC"
"1307","10000500","DESOTO COUNTY JAIL","208 E CYPRESS ST","ARCADIA","FL","34266","-999","(863) 993-4700","COUNTY","OPEN",147,"DESOTO","12027","USA","922140","CORRECTIONAL INSTITUTIONS","http://jail.desotosheriff.org/DCN/#",2018-02-20,"IMAGERY/OTHER",2019-12-12,"http://www.desotosheriff.com/","MAXIMUM",-999,0.00290831325357,"{B11CEDF1-4EBD-4842-B1FB-DF4B1A896174}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",341.467602935885,4.51230322e-07,88467,"031001010905",18.1,"meters",-81.8563914528656,27.2170110791741,1415,120270102004019,"URBAN","SOUTH ATLANTIC"
"1308","10001085","POLK COUNTY MAIN JAIL","1985 NE 51ST PL","DES MOINES","IA","50309","-999","(515) 323-5400","COUNTY","OPEN",911,"POLK","19153","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.polkcountyiowa.gov/sheriff/divisions/detention/jail-and-arrest-information/",2018-02-28,"IMAGERY/OTHER",2019-12-11,"https://www.polkcountyiowa.gov/sheriff/divisions/","MAXIMUM",1500,0.0114118550964,"{3C433369-905F-4CC7-B6F3-278BEB49B618}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1494.68100971809,8.195022882e-06,88260,"071000041003",289.59,"meters",-93.5879326232327,41.6533196999899,1416,191530105003011,"URBAN","WEST NORTH CENTRAL"
"1309","10001569","EASTERN CORRECTIONAL INSTITUTION","30420 REVELLS NECK RD","WESTOVER","MD","21890","-999","(410) 845-4000","STATE","OPEN",2604,"SOMERSET","24039","USA","922140","CORRECTIONAL INSTITUTIONS","http://dpscs.maryland.gov/publicinfo/publications/annuals.shtml#doc",2016-06-30,"IMAGERY/OTHER",2019-12-16,"http://dpscs.maryland.gov/locations/eci.shtml","MEDIUM",3310,0.0194442149951,"{EDA87B3E-5ED2-48E0-BBAE-40A4D5ACB8C0}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",2381.35573502039,2.1485763663e-05,84868,"020801100401",4.4,"meters",-75.7044004806797,38.1573851842308,1417,240399308004005,"RURAL","SOUTH ATLANTIC"
"1310","10001570","EASTERN CORRECTIONAL INSTITUTION - ANNEX","30420 REVELLS NECK RD","WESTOVER","MD","21890","-999","(410) 845-4000","STATE","OPEN",597,"SOMERSET","24039","USA","922140","CORRECTIONAL INSTITUTIONS","http://dpscs.maryland.gov/publicinfo/publications/annuals.shtml#doc",2016-06-30,"IMAGERY/OTHER",2019-12-16,"http://dpscs.maryland.gov/locations/eci_annex.shtml","MINIMUM",608,0.0112994478228,"{8722F517-93FE-4809-8987-2DE791FB6A50}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1442.14668072896,6.772631021e-06,84868,"020801100401",5.11,"meters",-75.6952517590425,38.1570986136308,1418,240399308004004,"RURAL","SOUTH ATLANTIC"
"1311","10001556","EASTERN PRE-RELEASE UNIT","700 FLAT IRON SQUARE RD","CHURCH HILL","MD","21623","-999","(410) 810-5400","STATE","OPEN",180,"QUEEN ANNE'S","24035","USA","922140","CORRECTIONAL INSTITUTIONS","http://dpscs.maryland.gov/publicinfo/publications/annuals.shtml#doc",2016-06-30,"IMAGERY/OTHER",2019-12-16,"http://www.dpscs.state.md.us/locations/epru.shtml","MINIMUM",165,0.00463654077262,"{17A2860E-7EE4-40D9-97AA-0742E9B5F98D}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",554.030000842368,3.12233168e-07,63549,"020600020407",20.07,"meters",-75.9858928152033,39.1137326915,1419,240358103003017,"RURAL","SOUTH ATLANTIC"
"1312","10001553","CENTRAL HOME DETENTION UNIT","2100 GUILFORD AVE","BALTIMORE","MD","21218","-999","(443) 263-3800","STATE","OPEN",192,"BALTIMORE (CITY)","24510","USA","922140","CORRECTIONAL INSTITUTIONS","http://dpscs.maryland.gov/publicinfo/publications/annuals.shtml#doc",2016-06-30,"IMAGERY/OTHER",2019-12-16,"http://dpscs.maryland.gov/locations/chdu.shtml","NOT AVAILABLE",-999,0.00271532248938,"{1C3B3CF0-03F9-4D0E-A8F2-46E30D7828EB}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",352.906466461176,3.19275237e-07,64295,"020600031201",40.26,"meters",-76.6129747003528,39.3138905939053,1421,245101204002014,"URBAN","SOUTH ATLANTIC"
"1313","10000919","JESSUP CORRECTIONAL INSTITUTION","P O BOX 534, HOUSE OF CORRECTION RD","JESSUP","MD","20794","-999","(410) 799-6100","STATE","OPEN",1619,"ANNE ARUNDEL","24003","USA","922140","CORRECTIONAL INSTITUTIONS","http://dpscs.maryland.gov/publicinfo/publications/annuals.shtml#doc",2016-06-30,"IMAGERY/OTHER",2019-12-16,"http://dpscs.maryland.gov/locations/jci.shtml","MAXIMUM",1750,0.0178892438438,"{FE17EAA1-6638-41DB-9348-619214EB97E2}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",2223.85006758242,1.4476945822e-05,59449,"020600060202",63.01,"meters",-76.7766440147403,39.1440968860573,1422,240037404001000,"URBAN","SOUTH ATLANTIC"
"1314","10001557","JESSUP PRE-RELEASE UNIT","2000 TOULSON RD","JESSUP","MD","20794","-999","(410) 540-2700","STATE","OPEN",0,"ANNE ARUNDEL","24003","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.dpscs.maryland.gov/locations/jpru.shtml",2014-04-01,"IMAGERY/OTHER",2019-12-16,"http://www.dpscs.maryland.gov/locations/jpru.shtml","MINIMUM",596,0.0061658990468,"{C4551BBA-F0CE-424F-A6ED-01A4E035C830}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",772.764319671447,1.87915634e-06,59449,"020600060202",59.23,"meters",-76.7767056353734,39.1376497702849,1423,240037404001001,"URBAN","SOUTH ATLANTIC"
"1315","10001747","POLK CORRECTIONAL INSTITUTION","1001 VEAZEY RD","BUTNER","NC","27509","-999","(919) 575-3070","STATE","OPEN",877,"GRANVILLE","37077","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Polk-Correctional-Institution",2017-10-31,"IMAGERY/OTHER",2020-02-13,"https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Polk-Correctional-Institution","CLOSE",904,0.0118091580643,"{08707D0D-B5C2-4747-B3D0-FD3C15BA99BB}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1443.75255922088,9.535277669e-06,92422,"030202010402",116.8,"meters",-78.7855477665737,36.1358159875015,1424,370779707031009,"RURAL","SOUTH ATLANTIC"
"1316","10004213","SAMPSON CORRECTIONAL INSTITUTION","700 NORTHWEST BLVD HWY 421N","CLINTON","NC","28328","-999","(910) 592-2151","STATE","OPEN",458,"SAMPSON","37163","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Sampson-Correctional-Institution",2017-10-31,"IMAGERY/OTHER",2020-02-13,"https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Sampson-Correctional-Institution","MEDIUM",452,0.0144900263248,"{8BB0A9F1-99CF-40A8-B8ED-50E5C956ACA1}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1779.3594463715,4.410882285e-06,89713,"030300060406",41.63,"meters",-78.3408961587474,35.0127420590699,1430,371639706001045,"URBAN","SOUTH ATLANTIC"
"1317","10000166","TARRANT COUNTY CORRECTIONS CENTER","100 N LAMAR","FORT WORTH","TX","76196","-999","(817) 884-3000","COUNTY","OPEN",729,"TARRANT","48439","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.tarrantcounty.com/en/sheriff.html",2018-05-01,"IMAGERY/OTHER",2020-03-04,"https://www.tarrantcounty.com/en/sheriff.html","NOT AVAILABLE",1271,0.00246313190382,"{DAA7BFAF-0154-41EC-828E-7BF5A1DCB068}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",296.888333772834,3.73635815e-07,96474,"120301020307",185.87,"meters",-97.3367267675414,32.7558247259837,1431,484391233021003,"URBAN","WEST SOUTH CENTRAL"
"1318","10001777","SANFORD CORRECTIONAL CENTER","417 ADVANCEMENT CENTER RD","SANFORD","NC","27330","-999","(919) 776-4325","STATE","OPEN",295,"LEE","37105","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Sanford-Correctional-Center",2017-10-31,"IMAGERY/OTHER",2020-02-13,"https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Sanford-Correctional-Center","MINIMUM",298,0.00644299356124,"{9D42EF11-6951-408F-9265-E640C5AEC06C}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",808.260526362502,2.363518342e-06,93225,"030300030607",121.94,"meters",-79.1593789002019,35.4726340985995,1433,371050303002001,"URBAN","SOUTH ATLANTIC"
